image_id,image_path,label_path,year,width,height,resolution,n_objects,has_milco,has_nombo,image_category
0038_2018,data\raw\2018\2018\0038_2018.jpg,data\raw\2018\2018\0038_2018.txt,2018,416,416,416x416,0,False,False,empty
0332_2010,data\raw\2010\2010\0332_2010.jpg,data\raw\2010\2010\0332_2010.txt,2010,416,416,416x416,0,False,False,empty
0543_2018,data\raw\2018\2018\0543_2018.jpg,data\raw\2018\2018\0543_2018.txt,2018,416,416,416x416,0,False,False,empty
0552_2018,data\raw\2018\2018\0552_2018.jpg,data\raw\2018\2018\0552_2018.txt,2018,416,416,416x416,0,False,False,empty
0171_2010,data\raw\2010\2010\0171_2010.jpg,data\raw\2010\2010\0171_2010.txt,2010,416,416,416x416,0,False,False,empty
0025_2015,data\raw\2015\2015\0025_2015.jpg,data\raw\2015\2015\0025_2015.txt,2015,416,416,416x416,3,True,True,mixed
0072_2015,data\raw\2015\2015\0072_2015.jpg,data\raw\2015\2015\0072_2015.txt,2015,416,416,416x416,4,False,True,nombo_only
0558_2018,data\raw\2018\2018\0558_2018.jpg,data\raw\2018\2018\0558_2018.txt,2018,416,416,416x416,0,False,False,empty
0120_2015,data\raw\2015\2015\0120_2015.jpg,data\raw\2015\2015\0120_2015.txt,2015,416,416,416x416,1,True,False,milco_only
0311_2018,data\raw\2018\2018\0311_2018.jpg,data\raw\2018\2018\0311_2018.txt,2018,416,416,416x416,0,False,False,empty
0069_2017,data\raw\2017\2017\0069_2017.jpg,data\raw\2017\2017\0069_2017.txt,2017,1024,1024,1024x1024,0,False,False,empty
0198_2018,data\raw\2018\2018\0198_2018.jpg,data\raw\2018\2018\0198_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0111_2010,data\raw\2010\2010\0111_2010.jpg,data\raw\2010\2010\0111_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0433_2018,data\raw\2018\2018\0433_2018.jpg,data\raw\2018\2018\0433_2018.txt,2018,416,416,416x416,0,False,False,empty
0086_2010,data\raw\2010\2010\0086_2010.jpg,data\raw\2010\2010\0086_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0335_2010,data\raw\2010\2010\0335_2010.jpg,data\raw\2010\2010\0335_2010.txt,2010,416,416,416x416,0,False,False,empty
0214_2018,data\raw\2018\2018\0214_2018.jpg,data\raw\2018\2018\0214_2018.txt,2018,416,416,416x416,0,False,False,empty
0213_2018,data\raw\2018\2018\0213_2018.jpg,data\raw\2018\2018\0213_2018.txt,2018,1024,1024,1024x1024,1,True,False,milco_only
0185_2010,data\raw\2010\2010\0185_2010.jpg,data\raw\2010\2010\0185_2010.txt,2010,416,416,416x416,0,False,False,empty
0050_2010,data\raw\2010\2010\0050_2010.jpg,data\raw\2010\2010\0050_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0064_2018,data\raw\2018\2018\0064_2018.jpg,data\raw\2018\2018\0064_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0050_2017,data\raw\2017\2017\0050_2017.jpg,data\raw\2017\2017\0050_2017.txt,2017,1024,1024,1024x1024,0,False,False,empty
0369_2018,data\raw\2018\2018\0369_2018.jpg,data\raw\2018\2018\0369_2018.txt,2018,1024,1024,1024x1024,1,True,False,milco_only
0519_2018,data\raw\2018\2018\0519_2018.jpg,data\raw\2018\2018\0519_2018.txt,2018,416,416,416x416,0,False,False,empty
0036_2018,data\raw\2018\2018\0036_2018.jpg,data\raw\2018\2018\0036_2018.txt,2018,1024,1024,1024x1024,1,True,False,milco_only
0387_2018,data\raw\2018\2018\0387_2018.jpg,data\raw\2018\2018\0387_2018.txt,2018,1024,1024,1024x1024,1,True,False,milco_only
0315_2018,data\raw\2018\2018\0315_2018.jpg,data\raw\2018\2018\0315_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0114_2018,data\raw\2018\2018\0114_2018.jpg,data\raw\2018\2018\0114_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0014_2015,data\raw\2015\2015\0014_2015.jpg,data\raw\2015\2015\0014_2015.txt,2015,416,416,416x416,5,True,True,mixed
0553_2018,data\raw\2018\2018\0553_2018.jpg,data\raw\2018\2018\0553_2018.txt,2018,416,416,416x416,0,False,False,empty
0109_2015,data\raw\2015\2015\0109_2015.jpg,data\raw\2015\2015\0109_2015.txt,2015,1024,1024,1024x1024,0,False,False,empty
0379_2018,data\raw\2018\2018\0379_2018.jpg,data\raw\2018\2018\0379_2018.txt,2018,416,416,416x416,1,True,False,milco_only
0067_2018,data\raw\2018\2018\0067_2018.jpg,data\raw\2018\2018\0067_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0469_2018,data\raw\2018\2018\0469_2018.jpg,data\raw\2018\2018\0469_2018.txt,2018,416,416,416x416,0,False,False,empty
0119_2010,data\raw\2010\2010\0119_2010.jpg,data\raw\2010\2010\0119_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0415_2018,data\raw\2018\2018\0415_2018.jpg,data\raw\2018\2018\0415_2018.txt,2018,416,416,416x416,1,False,True,nombo_only
0101_2018,data\raw\2018\2018\0101_2018.jpg,data\raw\2018\2018\0101_2018.txt,2018,416,416,416x416,0,False,False,empty
0119_2015,data\raw\2015\2015\0119_2015.jpg,data\raw\2015\2015\0119_2015.txt,2015,1024,1024,1024x1024,1,True,False,milco_only
0060_2010,data\raw\2010\2010\0060_2010.jpg,data\raw\2010\2010\0060_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0135_2010,data\raw\2010\2010\0135_2010.jpg,data\raw\2010\2010\0135_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0023_2015,data\raw\2015\2015\0023_2015.jpg,data\raw\2015\2015\0023_2015.txt,2015,1024,1024,1024x1024,1,True,False,milco_only
0046_2018,data\raw\2018\2018\0046_2018.jpg,data\raw\2018\2018\0046_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0070_2010,data\raw\2010\2010\0070_2010.jpg,data\raw\2010\2010\0070_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0070_2017,data\raw\2017\2017\0070_2017.jpg,data\raw\2017\2017\0070_2017.txt,2017,1024,1024,1024x1024,0,False,False,empty
0044_2021,data\raw\2021\2021\0044_2021.jpg,data\raw\2021\2021\0044_2021.txt,2021,416,416,416x416,0,False,False,empty
0292_2018,data\raw\2018\2018\0292_2018.jpg,data\raw\2018\2018\0292_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0233_2010,data\raw\2010\2010\0233_2010.jpg,data\raw\2010\2010\0233_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0320_2018,data\raw\2018\2018\0320_2018.jpg,data\raw\2018\2018\0320_2018.txt,2018,416,416,416x416,1,False,True,nombo_only
0007_2021,data\raw\2021\2021\0007_2021.jpg,data\raw\2021\2021\0007_2021.txt,2021,416,416,416x416,2,True,False,milco_only
0250_2018,data\raw\2018\2018\0250_2018.jpg,data\raw\2018\2018\0250_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0017_2010,data\raw\2010\2010\0017_2010.jpg,data\raw\2010\2010\0017_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0018_2017,data\raw\2017\2017\0018_2017.jpg,data\raw\2017\2017\0018_2017.txt,2017,416,416,416x416,0,False,False,empty
0124_2018,data\raw\2018\2018\0124_2018.jpg,data\raw\2018\2018\0124_2018.txt,2018,416,416,416x416,0,False,False,empty
0494_2018,data\raw\2018\2018\0494_2018.jpg,data\raw\2018\2018\0494_2018.txt,2018,416,416,416x416,0,False,False,empty
0018_2015,data\raw\2015\2015\0018_2015.jpg,data\raw\2015\2015\0018_2015.txt,2015,416,416,416x416,3,True,True,mixed
0512_2018,data\raw\2018\2018\0512_2018.jpg,data\raw\2018\2018\0512_2018.txt,2018,416,416,416x416,0,False,False,empty
0040_2017,data\raw\2017\2017\0040_2017.jpg,data\raw\2017\2017\0040_2017.txt,2017,1024,1024,1024x1024,2,True,False,milco_only
0024_2015,data\raw\2015\2015\0024_2015.jpg,data\raw\2015\2015\0024_2015.txt,2015,416,416,416x416,1,True,False,milco_only
0020_2018,data\raw\2018\2018\0020_2018.jpg,data\raw\2018\2018\0020_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0390_2018,data\raw\2018\2018\0390_2018.jpg,data\raw\2018\2018\0390_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0271_2018,data\raw\2018\2018\0271_2018.jpg,data\raw\2018\2018\0271_2018.txt,2018,416,416,416x416,0,False,False,empty
0471_2018,data\raw\2018\2018\0471_2018.jpg,data\raw\2018\2018\0471_2018.txt,2018,416,416,416x416,0,False,False,empty
0490_2018,data\raw\2018\2018\0490_2018.jpg,data\raw\2018\2018\0490_2018.txt,2018,416,416,416x416,0,False,False,empty
0555_2018,data\raw\2018\2018\0555_2018.jpg,data\raw\2018\2018\0555_2018.txt,2018,416,416,416x416,0,False,False,empty
0152_2018,data\raw\2018\2018\0152_2018.jpg,data\raw\2018\2018\0152_2018.txt,2018,416,416,416x416,0,False,False,empty
0504_2018,data\raw\2018\2018\0504_2018.jpg,data\raw\2018\2018\0504_2018.txt,2018,416,416,416x416,0,False,False,empty
0157_2010,data\raw\2010\2010\0157_2010.jpg,data\raw\2010\2010\0157_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0417_2018,data\raw\2018\2018\0417_2018.jpg,data\raw\2018\2018\0417_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0031_2018,data\raw\2018\2018\0031_2018.jpg,data\raw\2018\2018\0031_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0201_2018,data\raw\2018\2018\0201_2018.jpg,data\raw\2018\2018\0201_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0344_2018,data\raw\2018\2018\0344_2018.jpg,data\raw\2018\2018\0344_2018.txt,2018,1024,1024,1024x1024,2,True,True,mixed
0203_2010,data\raw\2010\2010\0203_2010.jpg,data\raw\2010\2010\0203_2010.txt,2010,416,416,416x416,0,False,False,empty
0249_2018,data\raw\2018\2018\0249_2018.jpg,data\raw\2018\2018\0249_2018.txt,2018,416,416,416x416,0,False,False,empty
0038_2021,data\raw\2021\2021\0038_2021.jpg,data\raw\2021\2021\0038_2021.txt,2021,416,416,416x416,0,False,False,empty
0319_2010,data\raw\2010\2010\0319_2010.jpg,data\raw\2010\2010\0319_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0083_2015,data\raw\2015\2015\0083_2015.jpg,data\raw\2015\2015\0083_2015.txt,2015,1024,1024,1024x1024,3,True,False,milco_only
0002_2018,data\raw\2018\2018\0002_2018.jpg,data\raw\2018\2018\0002_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0015_2021,data\raw\2021\2021\0015_2021.jpg,data\raw\2021\2021\0015_2021.txt,2021,416,416,416x416,1,True,False,milco_only
0287_2010,data\raw\2010\2010\0287_2010.jpg,data\raw\2010\2010\0287_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0148_2018,data\raw\2018\2018\0148_2018.jpg,data\raw\2018\2018\0148_2018.txt,2018,1024,1024,1024x1024,1,True,False,milco_only
0089_2015,data\raw\2015\2015\0089_2015.jpg,data\raw\2015\2015\0089_2015.txt,2015,1024,1024,1024x1024,3,True,True,mixed
0258_2018,data\raw\2018\2018\0258_2018.jpg,data\raw\2018\2018\0258_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0348_2018,data\raw\2018\2018\0348_2018.jpg,data\raw\2018\2018\0348_2018.txt,2018,416,416,416x416,0,False,False,empty
0437_2018,data\raw\2018\2018\0437_2018.jpg,data\raw\2018\2018\0437_2018.txt,2018,416,416,416x416,1,True,False,milco_only
0033_2021,data\raw\2021\2021\0033_2021.jpg,data\raw\2021\2021\0033_2021.txt,2021,416,416,416x416,0,False,False,empty
0228_2018,data\raw\2018\2018\0228_2018.jpg,data\raw\2018\2018\0228_2018.txt,2018,416,416,416x416,0,False,False,empty
0269_2010,data\raw\2010\2010\0269_2010.jpg,data\raw\2010\2010\0269_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0324_2010,data\raw\2010\2010\0324_2010.jpg,data\raw\2010\2010\0324_2010.txt,2010,1024,1024,1024x1024,2,True,True,mixed
0052_2010,data\raw\2010\2010\0052_2010.jpg,data\raw\2010\2010\0052_2010.txt,2010,416,416,416x416,0,False,False,empty
0014_2017,data\raw\2017\2017\0014_2017.jpg,data\raw\2017\2017\0014_2017.txt,2017,416,416,416x416,2,True,False,milco_only
0068_2017,data\raw\2017\2017\0068_2017.jpg,data\raw\2017\2017\0068_2017.txt,2017,1024,1024,1024x1024,0,False,False,empty
0037_2021,data\raw\2021\2021\0037_2021.jpg,data\raw\2021\2021\0037_2021.txt,2021,416,416,416x416,4,True,False,milco_only
0056_2017,data\raw\2017\2017\0056_2017.jpg,data\raw\2017\2017\0056_2017.txt,2017,1024,1024,1024x1024,0,False,False,empty
0267_2018,data\raw\2018\2018\0267_2018.jpg,data\raw\2018\2018\0267_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0032_2010,data\raw\2010\2010\0032_2010.jpg,data\raw\2010\2010\0032_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0225_2018,data\raw\2018\2018\0225_2018.jpg,data\raw\2018\2018\0225_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0120_2018,data\raw\2018\2018\0120_2018.jpg,data\raw\2018\2018\0120_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0406_2018,data\raw\2018\2018\0406_2018.jpg,data\raw\2018\2018\0406_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0001_2015,data\raw\2015\2015\0001_2015.jpg,data\raw\2015\2015\0001_2015.txt,2015,1024,1024,1024x1024,6,True,True,mixed
0219_2018,data\raw\2018\2018\0219_2018.jpg,data\raw\2018\2018\0219_2018.txt,2018,416,416,416x416,0,False,False,empty
0184_2010,data\raw\2010\2010\0184_2010.jpg,data\raw\2010\2010\0184_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0502_2018,data\raw\2018\2018\0502_2018.jpg,data\raw\2018\2018\0502_2018.txt,2018,416,416,416x416,0,False,False,empty
0253_2018,data\raw\2018\2018\0253_2018.jpg,data\raw\2018\2018\0253_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0302_2010,data\raw\2010\2010\0302_2010.jpg,data\raw\2010\2010\0302_2010.txt,2010,1024,1024,1024x1024,1,True,False,milco_only
0172_2010,data\raw\2010\2010\0172_2010.jpg,data\raw\2010\2010\0172_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0192_2010,data\raw\2010\2010\0192_2010.jpg,data\raw\2010\2010\0192_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0107_2010,data\raw\2010\2010\0107_2010.jpg,data\raw\2010\2010\0107_2010.txt,2010,416,416,416x416,0,False,False,empty
0148_2010,data\raw\2010\2010\0148_2010.jpg,data\raw\2010\2010\0148_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0104_2010,data\raw\2010\2010\0104_2010.jpg,data\raw\2010\2010\0104_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0053_2018,data\raw\2018\2018\0053_2018.jpg,data\raw\2018\2018\0053_2018.txt,2018,416,416,416x416,0,False,False,empty
0463_2018,data\raw\2018\2018\0463_2018.jpg,data\raw\2018\2018\0463_2018.txt,2018,416,416,416x416,2,False,True,nombo_only
0329_2018,data\raw\2018\2018\0329_2018.jpg,data\raw\2018\2018\0329_2018.txt,2018,416,416,416x416,1,True,False,milco_only
0021_2018,data\raw\2018\2018\0021_2018.jpg,data\raw\2018\2018\0021_2018.txt,2018,1024,1024,1024x1024,1,True,False,milco_only
0394_2018,data\raw\2018\2018\0394_2018.jpg,data\raw\2018\2018\0394_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0098_2018,data\raw\2018\2018\0098_2018.jpg,data\raw\2018\2018\0098_2018.txt,2018,416,416,416x416,0,False,False,empty
0081_2010,data\raw\2010\2010\0081_2010.jpg,data\raw\2010\2010\0081_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0055_2017,data\raw\2017\2017\0055_2017.jpg,data\raw\2017\2017\0055_2017.txt,2017,416,416,416x416,0,False,False,empty
0392_2018,data\raw\2018\2018\0392_2018.jpg,data\raw\2018\2018\0392_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0104_2015,data\raw\2015\2015\0104_2015.jpg,data\raw\2015\2015\0104_2015.txt,2015,416,416,416x416,3,True,True,mixed
0241_2010,data\raw\2010\2010\0241_2010.jpg,data\raw\2010\2010\0241_2010.txt,2010,416,416,416x416,0,False,False,empty
0080_2010,data\raw\2010\2010\0080_2010.jpg,data\raw\2010\2010\0080_2010.txt,2010,416,416,416x416,0,False,False,empty
0427_2018,data\raw\2018\2018\0427_2018.jpg,data\raw\2018\2018\0427_2018.txt,2018,1024,1024,1024x1024,1,False,True,nombo_only
0072_2010,data\raw\2010\2010\0072_2010.jpg,data\raw\2010\2010\0072_2010.txt,2010,416,416,416x416,0,False,False,empty
0103_2018,data\raw\2018\2018\0103_2018.jpg,data\raw\2018\2018\0103_2018.txt,2018,416,416,416x416,0,False,False,empty
0336_2010,data\raw\2010\2010\0336_2010.jpg,data\raw\2010\2010\0336_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0174_2018,data\raw\2018\2018\0174_2018.jpg,data\raw\2018\2018\0174_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0405_2018,data\raw\2018\2018\0405_2018.jpg,data\raw\2018\2018\0405_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0418_2018,data\raw\2018\2018\0418_2018.jpg,data\raw\2018\2018\0418_2018.txt,2018,416,416,416x416,0,False,False,empty
0049_2010,data\raw\2010\2010\0049_2010.jpg,data\raw\2010\2010\0049_2010.txt,2010,416,416,416x416,0,False,False,empty
0359_2018,data\raw\2018\2018\0359_2018.jpg,data\raw\2018\2018\0359_2018.txt,2018,416,416,416x416,3,True,False,milco_only
0227_2018,data\raw\2018\2018\0227_2018.jpg,data\raw\2018\2018\0227_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0395_2018,data\raw\2018\2018\0395_2018.jpg,data\raw\2018\2018\0395_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0029_2017,data\raw\2017\2017\0029_2017.jpg,data\raw\2017\2017\0029_2017.txt,2017,1024,1024,1024x1024,0,False,False,empty
0061_2015,data\raw\2015\2015\0061_2015.jpg,data\raw\2015\2015\0061_2015.txt,2015,416,416,416x416,7,True,True,mixed
0076_2010,data\raw\2010\2010\0076_2010.jpg,data\raw\2010\2010\0076_2010.txt,2010,416,416,416x416,0,False,False,empty
0310_2010,data\raw\2010\2010\0310_2010.jpg,data\raw\2010\2010\0310_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0035_2018,data\raw\2018\2018\0035_2018.jpg,data\raw\2018\2018\0035_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0132_2018,data\raw\2018\2018\0132_2018.jpg,data\raw\2018\2018\0132_2018.txt,2018,416,416,416x416,1,True,False,milco_only
0404_2018,data\raw\2018\2018\0404_2018.jpg,data\raw\2018\2018\0404_2018.txt,2018,1024,1024,1024x1024,2,True,True,mixed
0129_2018,data\raw\2018\2018\0129_2018.jpg,data\raw\2018\2018\0129_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0030_2017,data\raw\2017\2017\0030_2017.jpg,data\raw\2017\2017\0030_2017.txt,2017,416,416,416x416,0,False,False,empty
0064_2010,data\raw\2010\2010\0064_2010.jpg,data\raw\2010\2010\0064_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0039_2018,data\raw\2018\2018\0039_2018.jpg,data\raw\2018\2018\0039_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0227_2010,data\raw\2010\2010\0227_2010.jpg,data\raw\2010\2010\0227_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0389_2018,data\raw\2018\2018\0389_2018.jpg,data\raw\2018\2018\0389_2018.txt,2018,1024,1024,1024x1024,1,True,False,milco_only
0010_2017,data\raw\2017\2017\0010_2017.jpg,data\raw\2017\2017\0010_2017.txt,2017,416,416,416x416,3,True,False,milco_only
0445_2018,data\raw\2018\2018\0445_2018.jpg,data\raw\2018\2018\0445_2018.txt,2018,416,416,416x416,1,True,False,milco_only
0091_2017,data\raw\2017\2017\0091_2017.jpg,data\raw\2017\2017\0091_2017.txt,2017,416,416,416x416,0,False,False,empty
0066_2017,data\raw\2017\2017\0066_2017.jpg,data\raw\2017\2017\0066_2017.txt,2017,416,416,416x416,1,False,True,nombo_only
0038_2017,data\raw\2017\2017\0038_2017.jpg,data\raw\2017\2017\0038_2017.txt,2017,416,416,416x416,2,True,False,milco_only
0295_2018,data\raw\2018\2018\0295_2018.jpg,data\raw\2018\2018\0295_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0034_2010,data\raw\2010\2010\0034_2010.jpg,data\raw\2010\2010\0034_2010.txt,2010,416,416,416x416,0,False,False,empty
0426_2018,data\raw\2018\2018\0426_2018.jpg,data\raw\2018\2018\0426_2018.txt,2018,416,416,416x416,1,False,True,nombo_only
0130_2010,data\raw\2010\2010\0130_2010.jpg,data\raw\2010\2010\0130_2010.txt,2010,416,416,416x416,0,False,False,empty
0316_2010,data\raw\2010\2010\0316_2010.jpg,data\raw\2010\2010\0316_2010.txt,2010,416,416,416x416,2,True,True,mixed
0037_2018,data\raw\2018\2018\0037_2018.jpg,data\raw\2018\2018\0037_2018.txt,2018,416,416,416x416,1,True,False,milco_only
0082_2015,data\raw\2015\2015\0082_2015.jpg,data\raw\2015\2015\0082_2015.txt,2015,416,416,416x416,3,True,False,milco_only
0083_2010,data\raw\2010\2010\0083_2010.jpg,data\raw\2010\2010\0083_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0221_2010,data\raw\2010\2010\0221_2010.jpg,data\raw\2010\2010\0221_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0101_2010,data\raw\2010\2010\0101_2010.jpg,data\raw\2010\2010\0101_2010.txt,2010,416,416,416x416,0,False,False,empty
0149_2010,data\raw\2010\2010\0149_2010.jpg,data\raw\2010\2010\0149_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0055_2015,data\raw\2015\2015\0055_2015.jpg,data\raw\2015\2015\0055_2015.txt,2015,1024,1024,1024x1024,13,True,True,mixed
0184_2018,data\raw\2018\2018\0184_2018.jpg,data\raw\2018\2018\0184_2018.txt,2018,1024,1024,1024x1024,0,False,False,empty
0321_2010,data\raw\2010\2010\0321_2010.jpg,data\raw\2010\2010\0321_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0532_2018,data\raw\2018\2018\0532_2018.jpg,data\raw\2018\2018\0532_2018.txt,2018,416,416,416x416,0,False,False,empty
0137_2010,data\raw\2010\2010\0137_2010.jpg,data\raw\2010\2010\0137_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0333_2018,data\raw\2018\2018\0333_2018.jpg,data\raw\2018\2018\0333_2018.txt,2018,1024,1024,1024x1024,2,True,False,milco_only
