image_id,image_path,label_path,year,width,height,resolution,n_objects,has_milco,has_nombo,image_category
0015_2010,data\raw\2010\2010\0015_2010.jpg,data\raw\2010\2010\0015_2010.txt,2010,416,416,416x416,0,False,False,empty
0016_2010,data\raw\2010\2010\0016_2010.jpg,data\raw\2010\2010\0016_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0017_2010,data\raw\2010\2010\0017_2010.jpg,data\raw\2010\2010\0017_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0018_2010,data\raw\2010\2010\0018_2010.jpg,data\raw\2010\2010\0018_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0019_2010,data\raw\2010\2010\0019_2010.jpg,data\raw\2010\2010\0019_2010.txt,2010,416,416,416x416,0,False,False,empty
0020_2010,data\raw\2010\2010\0020_2010.jpg,data\raw\2010\2010\0020_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0021_2010,data\raw\2010\2010\0021_2010.jpg,data\raw\2010\2010\0021_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0022_2010,data\raw\2010\2010\0022_2010.jpg,data\raw\2010\2010\0022_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0023_2010,data\raw\2010\2010\0023_2010.jpg,data\raw\2010\2010\0023_2010.txt,2010,416,416,416x416,0,False,False,empty
0024_2010,data\raw\2010\2010\0024_2010.jpg,data\raw\2010\2010\0024_2010.txt,2010,416,416,416x416,0,False,False,empty
0025_2010,data\raw\2010\2010\0025_2010.jpg,data\raw\2010\2010\0025_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0026_2010,data\raw\2010\2010\0026_2010.jpg,data\raw\2010\2010\0026_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0027_2010,data\raw\2010\2010\0027_2010.jpg,data\raw\2010\2010\0027_2010.txt,2010,416,416,416x416,0,False,False,empty
0028_2010,data\raw\2010\2010\0028_2010.jpg,data\raw\2010\2010\0028_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0029_2010,data\raw\2010\2010\0029_2010.jpg,data\raw\2010\2010\0029_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0030_2010,data\raw\2010\2010\0030_2010.jpg,data\raw\2010\2010\0030_2010.txt,2010,416,416,416x416,0,False,False,empty
0031_2010,data\raw\2010\2010\0031_2010.jpg,data\raw\2010\2010\0031_2010.txt,2010,416,416,416x416,0,False,False,empty
0032_2010,data\raw\2010\2010\0032_2010.jpg,data\raw\2010\2010\0032_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0033_2010,data\raw\2010\2010\0033_2010.jpg,data\raw\2010\2010\0033_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0034_2010,data\raw\2010\2010\0034_2010.jpg,data\raw\2010\2010\0034_2010.txt,2010,416,416,416x416,0,False,False,empty
0035_2010,data\raw\2010\2010\0035_2010.jpg,data\raw\2010\2010\0035_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0036_2010,data\raw\2010\2010\0036_2010.jpg,data\raw\2010\2010\0036_2010.txt,2010,416,416,416x416,0,False,False,empty
0037_2010,data\raw\2010\2010\0037_2010.jpg,data\raw\2010\2010\0037_2010.txt,2010,416,416,416x416,0,False,False,empty
0038_2010,data\raw\2010\2010\0038_2010.jpg,data\raw\2010\2010\0038_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0039_2010,data\raw\2010\2010\0039_2010.jpg,data\raw\2010\2010\0039_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0040_2010,data\raw\2010\2010\0040_2010.jpg,data\raw\2010\2010\0040_2010.txt,2010,416,416,416x416,0,False,False,empty
0041_2010,data\raw\2010\2010\0041_2010.jpg,data\raw\2010\2010\0041_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0042_2010,data\raw\2010\2010\0042_2010.jpg,data\raw\2010\2010\0042_2010.txt,2010,416,416,416x416,0,False,False,empty
0043_2010,data\raw\2010\2010\0043_2010.jpg,data\raw\2010\2010\0043_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0044_2010,data\raw\2010\2010\0044_2010.jpg,data\raw\2010\2010\0044_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0045_2010,data\raw\2010\2010\0045_2010.jpg,data\raw\2010\2010\0045_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0046_2010,data\raw\2010\2010\0046_2010.jpg,data\raw\2010\2010\0046_2010.txt,2010,416,416,416x416,0,False,False,empty
0047_2010,data\raw\2010\2010\0047_2010.jpg,data\raw\2010\2010\0047_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0048_2010,data\raw\2010\2010\0048_2010.jpg,data\raw\2010\2010\0048_2010.txt,2010,416,416,416x416,0,False,False,empty
0049_2010,data\raw\2010\2010\0049_2010.jpg,data\raw\2010\2010\0049_2010.txt,2010,416,416,416x416,0,False,False,empty
0050_2010,data\raw\2010\2010\0050_2010.jpg,data\raw\2010\2010\0050_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0051_2010,data\raw\2010\2010\0051_2010.jpg,data\raw\2010\2010\0051_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0052_2010,data\raw\2010\2010\0052_2010.jpg,data\raw\2010\2010\0052_2010.txt,2010,416,416,416x416,0,False,False,empty
0053_2010,data\raw\2010\2010\0053_2010.jpg,data\raw\2010\2010\0053_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0054_2010,data\raw\2010\2010\0054_2010.jpg,data\raw\2010\2010\0054_2010.txt,2010,416,416,416x416,0,False,False,empty
0055_2010,data\raw\2010\2010\0055_2010.jpg,data\raw\2010\2010\0055_2010.txt,2010,416,416,416x416,0,False,False,empty
0056_2010,data\raw\2010\2010\0056_2010.jpg,data\raw\2010\2010\0056_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0057_2010,data\raw\2010\2010\0057_2010.jpg,data\raw\2010\2010\0057_2010.txt,2010,416,416,416x416,0,False,False,empty
0058_2010,data\raw\2010\2010\0058_2010.jpg,data\raw\2010\2010\0058_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0059_2010,data\raw\2010\2010\0059_2010.jpg,data\raw\2010\2010\0059_2010.txt,2010,416,416,416x416,0,False,False,empty
0060_2010,data\raw\2010\2010\0060_2010.jpg,data\raw\2010\2010\0060_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0061_2010,data\raw\2010\2010\0061_2010.jpg,data\raw\2010\2010\0061_2010.txt,2010,416,416,416x416,1,False,True,nombo_only
0062_2010,data\raw\2010\2010\0062_2010.jpg,data\raw\2010\2010\0062_2010.txt,2010,1024,1024,1024x1024,1,False,True,nombo_only
0063_2010,data\raw\2010\2010\0063_2010.jpg,data\raw\2010\2010\0063_2010.txt,2010,1024,1024,1024x1024,1,True,False,milco_only
0064_2010,data\raw\2010\2010\0064_2010.jpg,data\raw\2010\2010\0064_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0065_2010,data\raw\2010\2010\0065_2010.jpg,data\raw\2010\2010\0065_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0066_2010,data\raw\2010\2010\0066_2010.jpg,data\raw\2010\2010\0066_2010.txt,2010,416,416,416x416,0,False,False,empty
0067_2010,data\raw\2010\2010\0067_2010.jpg,data\raw\2010\2010\0067_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0068_2010,data\raw\2010\2010\0068_2010.jpg,data\raw\2010\2010\0068_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0069_2010,data\raw\2010\2010\0069_2010.jpg,data\raw\2010\2010\0069_2010.txt,2010,416,416,416x416,0,False,False,empty
0070_2010,data\raw\2010\2010\0070_2010.jpg,data\raw\2010\2010\0070_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0071_2010,data\raw\2010\2010\0071_2010.jpg,data\raw\2010\2010\0071_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0072_2010,data\raw\2010\2010\0072_2010.jpg,data\raw\2010\2010\0072_2010.txt,2010,416,416,416x416,0,False,False,empty
0073_2010,data\raw\2010\2010\0073_2010.jpg,data\raw\2010\2010\0073_2010.txt,2010,416,416,416x416,0,False,False,empty
0074_2010,data\raw\2010\2010\0074_2010.jpg,data\raw\2010\2010\0074_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0075_2010,data\raw\2010\2010\0075_2010.jpg,data\raw\2010\2010\0075_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0076_2010,data\raw\2010\2010\0076_2010.jpg,data\raw\2010\2010\0076_2010.txt,2010,416,416,416x416,0,False,False,empty
0077_2010,data\raw\2010\2010\0077_2010.jpg,data\raw\2010\2010\0077_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0078_2010,data\raw\2010\2010\0078_2010.jpg,data\raw\2010\2010\0078_2010.txt,2010,416,416,416x416,0,False,False,empty
0079_2010,data\raw\2010\2010\0079_2010.jpg,data\raw\2010\2010\0079_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0080_2010,data\raw\2010\2010\0080_2010.jpg,data\raw\2010\2010\0080_2010.txt,2010,416,416,416x416,0,False,False,empty
0081_2010,data\raw\2010\2010\0081_2010.jpg,data\raw\2010\2010\0081_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0082_2010,data\raw\2010\2010\0082_2010.jpg,data\raw\2010\2010\0082_2010.txt,2010,416,416,416x416,0,False,False,empty
0083_2010,data\raw\2010\2010\0083_2010.jpg,data\raw\2010\2010\0083_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0084_2010,data\raw\2010\2010\0084_2010.jpg,data\raw\2010\2010\0084_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0085_2010,data\raw\2010\2010\0085_2010.jpg,data\raw\2010\2010\0085_2010.txt,2010,416,416,416x416,0,False,False,empty
0086_2010,data\raw\2010\2010\0086_2010.jpg,data\raw\2010\2010\0086_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0087_2010,data\raw\2010\2010\0087_2010.jpg,data\raw\2010\2010\0087_2010.txt,2010,416,416,416x416,0,False,False,empty
0088_2010,data\raw\2010\2010\0088_2010.jpg,data\raw\2010\2010\0088_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0089_2010,data\raw\2010\2010\0089_2010.jpg,data\raw\2010\2010\0089_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0090_2010,data\raw\2010\2010\0090_2010.jpg,data\raw\2010\2010\0090_2010.txt,2010,416,416,416x416,0,False,False,empty
0091_2010,data\raw\2010\2010\0091_2010.jpg,data\raw\2010\2010\0091_2010.txt,2010,416,416,416x416,0,False,False,empty
0092_2010,data\raw\2010\2010\0092_2010.jpg,data\raw\2010\2010\0092_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0093_2010,data\raw\2010\2010\0093_2010.jpg,data\raw\2010\2010\0093_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0094_2010,data\raw\2010\2010\0094_2010.jpg,data\raw\2010\2010\0094_2010.txt,2010,416,416,416x416,0,False,False,empty
0095_2010,data\raw\2010\2010\0095_2010.jpg,data\raw\2010\2010\0095_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0096_2010,data\raw\2010\2010\0096_2010.jpg,data\raw\2010\2010\0096_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0097_2010,data\raw\2010\2010\0097_2010.jpg,data\raw\2010\2010\0097_2010.txt,2010,416,416,416x416,0,False,False,empty
0098_2010,data\raw\2010\2010\0098_2010.jpg,data\raw\2010\2010\0098_2010.txt,2010,416,416,416x416,0,False,False,empty
0099_2010,data\raw\2010\2010\0099_2010.jpg,data\raw\2010\2010\0099_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0100_2010,data\raw\2010\2010\0100_2010.jpg,data\raw\2010\2010\0100_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0101_2010,data\raw\2010\2010\0101_2010.jpg,data\raw\2010\2010\0101_2010.txt,2010,416,416,416x416,0,False,False,empty
0102_2010,data\raw\2010\2010\0102_2010.jpg,data\raw\2010\2010\0102_2010.txt,2010,416,416,416x416,0,False,False,empty
0103_2010,data\raw\2010\2010\0103_2010.jpg,data\raw\2010\2010\0103_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0104_2010,data\raw\2010\2010\0104_2010.jpg,data\raw\2010\2010\0104_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0105_2010,data\raw\2010\2010\0105_2010.jpg,data\raw\2010\2010\0105_2010.txt,2010,416,416,416x416,0,False,False,empty
0106_2010,data\raw\2010\2010\0106_2010.jpg,data\raw\2010\2010\0106_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0107_2010,data\raw\2010\2010\0107_2010.jpg,data\raw\2010\2010\0107_2010.txt,2010,416,416,416x416,0,False,False,empty
0108_2010,data\raw\2010\2010\0108_2010.jpg,data\raw\2010\2010\0108_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0109_2010,data\raw\2010\2010\0109_2010.jpg,data\raw\2010\2010\0109_2010.txt,2010,416,416,416x416,0,False,False,empty
0110_2010,data\raw\2010\2010\0110_2010.jpg,data\raw\2010\2010\0110_2010.txt,2010,416,416,416x416,0,False,False,empty
0111_2010,data\raw\2010\2010\0111_2010.jpg,data\raw\2010\2010\0111_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0112_2010,data\raw\2010\2010\0112_2010.jpg,data\raw\2010\2010\0112_2010.txt,2010,416,416,416x416,0,False,False,empty
0113_2010,data\raw\2010\2010\0113_2010.jpg,data\raw\2010\2010\0113_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0114_2010,data\raw\2010\2010\0114_2010.jpg,data\raw\2010\2010\0114_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0115_2010,data\raw\2010\2010\0115_2010.jpg,data\raw\2010\2010\0115_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0116_2010,data\raw\2010\2010\0116_2010.jpg,data\raw\2010\2010\0116_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0117_2010,data\raw\2010\2010\0117_2010.jpg,data\raw\2010\2010\0117_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0118_2010,data\raw\2010\2010\0118_2010.jpg,data\raw\2010\2010\0118_2010.txt,2010,416,416,416x416,0,False,False,empty
0119_2010,data\raw\2010\2010\0119_2010.jpg,data\raw\2010\2010\0119_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0120_2010,data\raw\2010\2010\0120_2010.jpg,data\raw\2010\2010\0120_2010.txt,2010,416,416,416x416,0,False,False,empty
0121_2010,data\raw\2010\2010\0121_2010.jpg,data\raw\2010\2010\0121_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0122_2010,data\raw\2010\2010\0122_2010.jpg,data\raw\2010\2010\0122_2010.txt,2010,416,416,416x416,0,False,False,empty
0123_2010,data\raw\2010\2010\0123_2010.jpg,data\raw\2010\2010\0123_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0124_2010,data\raw\2010\2010\0124_2010.jpg,data\raw\2010\2010\0124_2010.txt,2010,416,416,416x416,0,False,False,empty
0125_2010,data\raw\2010\2010\0125_2010.jpg,data\raw\2010\2010\0125_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0126_2010,data\raw\2010\2010\0126_2010.jpg,data\raw\2010\2010\0126_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0127_2010,data\raw\2010\2010\0127_2010.jpg,data\raw\2010\2010\0127_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0128_2010,data\raw\2010\2010\0128_2010.jpg,data\raw\2010\2010\0128_2010.txt,2010,416,416,416x416,0,False,False,empty
0129_2010,data\raw\2010\2010\0129_2010.jpg,data\raw\2010\2010\0129_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0130_2010,data\raw\2010\2010\0130_2010.jpg,data\raw\2010\2010\0130_2010.txt,2010,416,416,416x416,0,False,False,empty
0131_2010,data\raw\2010\2010\0131_2010.jpg,data\raw\2010\2010\0131_2010.txt,2010,416,416,416x416,0,False,False,empty
0132_2010,data\raw\2010\2010\0132_2010.jpg,data\raw\2010\2010\0132_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0133_2010,data\raw\2010\2010\0133_2010.jpg,data\raw\2010\2010\0133_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0134_2010,data\raw\2010\2010\0134_2010.jpg,data\raw\2010\2010\0134_2010.txt,2010,416,416,416x416,0,False,False,empty
0135_2010,data\raw\2010\2010\0135_2010.jpg,data\raw\2010\2010\0135_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0136_2010,data\raw\2010\2010\0136_2010.jpg,data\raw\2010\2010\0136_2010.txt,2010,416,416,416x416,0,False,False,empty
0137_2010,data\raw\2010\2010\0137_2010.jpg,data\raw\2010\2010\0137_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0138_2010,data\raw\2010\2010\0138_2010.jpg,data\raw\2010\2010\0138_2010.txt,2010,416,416,416x416,0,False,False,empty
0139_2010,data\raw\2010\2010\0139_2010.jpg,data\raw\2010\2010\0139_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0140_2010,data\raw\2010\2010\0140_2010.jpg,data\raw\2010\2010\0140_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0141_2010,data\raw\2010\2010\0141_2010.jpg,data\raw\2010\2010\0141_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0142_2010,data\raw\2010\2010\0142_2010.jpg,data\raw\2010\2010\0142_2010.txt,2010,416,416,416x416,0,False,False,empty
0143_2010,data\raw\2010\2010\0143_2010.jpg,data\raw\2010\2010\0143_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0144_2010,data\raw\2010\2010\0144_2010.jpg,data\raw\2010\2010\0144_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0145_2010,data\raw\2010\2010\0145_2010.jpg,data\raw\2010\2010\0145_2010.txt,2010,416,416,416x416,0,False,False,empty
0146_2010,data\raw\2010\2010\0146_2010.jpg,data\raw\2010\2010\0146_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0147_2010,data\raw\2010\2010\0147_2010.jpg,data\raw\2010\2010\0147_2010.txt,2010,416,416,416x416,0,False,False,empty
0148_2010,data\raw\2010\2010\0148_2010.jpg,data\raw\2010\2010\0148_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0149_2010,data\raw\2010\2010\0149_2010.jpg,data\raw\2010\2010\0149_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0150_2010,data\raw\2010\2010\0150_2010.jpg,data\raw\2010\2010\0150_2010.txt,2010,416,416,416x416,0,False,False,empty
0151_2010,data\raw\2010\2010\0151_2010.jpg,data\raw\2010\2010\0151_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0152_2010,data\raw\2010\2010\0152_2010.jpg,data\raw\2010\2010\0152_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0153_2010,data\raw\2010\2010\0153_2010.jpg,data\raw\2010\2010\0153_2010.txt,2010,416,416,416x416,0,False,False,empty
0154_2010,data\raw\2010\2010\0154_2010.jpg,data\raw\2010\2010\0154_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0155_2010,data\raw\2010\2010\0155_2010.jpg,data\raw\2010\2010\0155_2010.txt,2010,416,416,416x416,0,False,False,empty
0156_2010,data\raw\2010\2010\0156_2010.jpg,data\raw\2010\2010\0156_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0157_2010,data\raw\2010\2010\0157_2010.jpg,data\raw\2010\2010\0157_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0158_2010,data\raw\2010\2010\0158_2010.jpg,data\raw\2010\2010\0158_2010.txt,2010,416,416,416x416,0,False,False,empty
0159_2010,data\raw\2010\2010\0159_2010.jpg,data\raw\2010\2010\0159_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0160_2010,data\raw\2010\2010\0160_2010.jpg,data\raw\2010\2010\0160_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0161_2010,data\raw\2010\2010\0161_2010.jpg,data\raw\2010\2010\0161_2010.txt,2010,416,416,416x416,0,False,False,empty
0162_2010,data\raw\2010\2010\0162_2010.jpg,data\raw\2010\2010\0162_2010.txt,2010,416,416,416x416,0,False,False,empty
0163_2010,data\raw\2010\2010\0163_2010.jpg,data\raw\2010\2010\0163_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0164_2010,data\raw\2010\2010\0164_2010.jpg,data\raw\2010\2010\0164_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0165_2010,data\raw\2010\2010\0165_2010.jpg,data\raw\2010\2010\0165_2010.txt,2010,416,416,416x416,0,False,False,empty
0166_2010,data\raw\2010\2010\0166_2010.jpg,data\raw\2010\2010\0166_2010.txt,2010,416,416,416x416,0,False,False,empty
0167_2010,data\raw\2010\2010\0167_2010.jpg,data\raw\2010\2010\0167_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0168_2010,data\raw\2010\2010\0168_2010.jpg,data\raw\2010\2010\0168_2010.txt,2010,416,416,416x416,0,False,False,empty
0169_2010,data\raw\2010\2010\0169_2010.jpg,data\raw\2010\2010\0169_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0170_2010,data\raw\2010\2010\0170_2010.jpg,data\raw\2010\2010\0170_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0171_2010,data\raw\2010\2010\0171_2010.jpg,data\raw\2010\2010\0171_2010.txt,2010,416,416,416x416,0,False,False,empty
0172_2010,data\raw\2010\2010\0172_2010.jpg,data\raw\2010\2010\0172_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0173_2010,data\raw\2010\2010\0173_2010.jpg,data\raw\2010\2010\0173_2010.txt,2010,416,416,416x416,0,False,False,empty
0174_2010,data\raw\2010\2010\0174_2010.jpg,data\raw\2010\2010\0174_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0175_2010,data\raw\2010\2010\0175_2010.jpg,data\raw\2010\2010\0175_2010.txt,2010,416,416,416x416,0,False,False,empty
0176_2010,data\raw\2010\2010\0176_2010.jpg,data\raw\2010\2010\0176_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0177_2010,data\raw\2010\2010\0177_2010.jpg,data\raw\2010\2010\0177_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0178_2010,data\raw\2010\2010\0178_2010.jpg,data\raw\2010\2010\0178_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0179_2010,data\raw\2010\2010\0179_2010.jpg,data\raw\2010\2010\0179_2010.txt,2010,416,416,416x416,0,False,False,empty
0180_2010,data\raw\2010\2010\0180_2010.jpg,data\raw\2010\2010\0180_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0181_2010,data\raw\2010\2010\0181_2010.jpg,data\raw\2010\2010\0181_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0182_2010,data\raw\2010\2010\0182_2010.jpg,data\raw\2010\2010\0182_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0183_2010,data\raw\2010\2010\0183_2010.jpg,data\raw\2010\2010\0183_2010.txt,2010,416,416,416x416,0,False,False,empty
0184_2010,data\raw\2010\2010\0184_2010.jpg,data\raw\2010\2010\0184_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0185_2010,data\raw\2010\2010\0185_2010.jpg,data\raw\2010\2010\0185_2010.txt,2010,416,416,416x416,0,False,False,empty
0186_2010,data\raw\2010\2010\0186_2010.jpg,data\raw\2010\2010\0186_2010.txt,2010,416,416,416x416,0,False,False,empty
0187_2010,data\raw\2010\2010\0187_2010.jpg,data\raw\2010\2010\0187_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0188_2010,data\raw\2010\2010\0188_2010.jpg,data\raw\2010\2010\0188_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0189_2010,data\raw\2010\2010\0189_2010.jpg,data\raw\2010\2010\0189_2010.txt,2010,416,416,416x416,0,False,False,empty
0190_2010,data\raw\2010\2010\0190_2010.jpg,data\raw\2010\2010\0190_2010.txt,2010,416,416,416x416,0,False,False,empty
0191_2010,data\raw\2010\2010\0191_2010.jpg,data\raw\2010\2010\0191_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0192_2010,data\raw\2010\2010\0192_2010.jpg,data\raw\2010\2010\0192_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0193_2010,data\raw\2010\2010\0193_2010.jpg,data\raw\2010\2010\0193_2010.txt,2010,416,416,416x416,0,False,False,empty
0194_2010,data\raw\2010\2010\0194_2010.jpg,data\raw\2010\2010\0194_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0195_2010,data\raw\2010\2010\0195_2010.jpg,data\raw\2010\2010\0195_2010.txt,2010,416,416,416x416,0,False,False,empty
0196_2010,data\raw\2010\2010\0196_2010.jpg,data\raw\2010\2010\0196_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0197_2010,data\raw\2010\2010\0197_2010.jpg,data\raw\2010\2010\0197_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0198_2010,data\raw\2010\2010\0198_2010.jpg,data\raw\2010\2010\0198_2010.txt,2010,416,416,416x416,0,False,False,empty
0199_2010,data\raw\2010\2010\0199_2010.jpg,data\raw\2010\2010\0199_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
0200_2010,data\raw\2010\2010\0200_2010.jpg,data\raw\2010\2010\0200_2010.txt,2010,1024,1024,1024x1024,0,False,False,empty
